page_url	image_url	author	title	annotation	genre
https://www.biblio-globus.ru/product/10504330	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10504330.jpg	Воннегут К. 	Времетрясение	«В феврале 2001 года случилось невиданное доселе событие – времетрясение, – рассказывает нам один из любимых персонажей автора Килгор Траут. – Вселенная  пережила  острый  приступ  неуверенности  в  себе.  Стоит  ли  ей...	Классическая литература
https://www.biblio-globus.ru/product/10503944	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10503944.jpg	Куприн А.И. 	Гранатовый браслет	А.И. Куприн (1870 -1938) – один из самых известных прозаиков ХХ века, реалист, мастер психологического анализа. В состав тома включены повести о любви. Любовь, по представлению писателя - сила, создающая личность, собирающая в...	Классическая литература
https://www.biblio-globus.ru/product/10496331	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10496331.jpg	Пушкин А. С.	Лирика	В своём художественном творчестве великий поэт раскрывает духовный мир человека, его мысли и чувства, и в то же время ярко и выпукло освещает жизнь человеческого общества в целом. Лирика Пушкина пленяет своей искренностью и...	Классическая литература
https://www.biblio-globus.ru/product/10503079	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10503079.jpg	Флобер Г. 	Госпожа Бовари. Саламбо	Роман Госпожа Бовари стал энциклопедией французской провинциальной жизни XIX века. Его публикация принесла Гюставу Флоберу статус мастера французского реализма. Жена лекаря, Эмма Бовари, мечтает о светской жизни, и встреча с...	Классическая литература
https://www.biblio-globus.ru/product/10500147	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10500147.jpg	Радищев А.Н. 	Путешествие из Петербурга в Москву	«Путешествие из Петербурга в Москву» принято условно называть повестью, но это не так – в действительности оно представляет собой своеобразную публицистическую вариацию на тему любимого в конце XVIII столетия жанра...	Классическая литература
https://www.biblio-globus.ru/product/10500124	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10500124.jpg	Гессе Г. 	Гертруда	Роман «Гертруда» (1910) относится к раннему периоду творчества Германа Гессе. История, которую неоднократно называли художественным воплощением мотивов «Рождения трагедии» Ницше, посвящена драме молодого композитора, вынужденного...	Классическая литература
https://www.biblio-globus.ru/product/10498845	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10498845.jpg	Распутин  В.Г.	Живи и помни	Повесть «Живи и помни» — трагичная, полная горькой правды история. Андрей Гуськов, тяжелораненый солдат с фронта, после госпиталя решает повидаться с родными, прежде чем снова отправиться на войну, однако сразу становится...	Классическая литература
https://www.biblio-globus.ru/product/10499122	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10499122.jpg	Джованьоли Р.	Спартак	«Спартак» — один из увлекательнейших романов о Древнем Риме. В нем рассказывается о самом крупном в истории восстании рабов под руководством Спартака, бесстрашного борца, отдавшего все силы и страсть души борьбе за свободу. Это...	Классическая литература
https://www.biblio-globus.ru/product/10498157	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10498157.jpg	Лонсдейл К. 	Все, что мы оставили позади	"В результате несчастного случая внутри Джеймса оказались заперты две личности — оба художники, но с непохожими судьбами. Выходцы из разных стран и семей. Возлюбленные разных женщин. Носители различных ценностей. 
Чтобы разорвать..."	Классическая литература
https://www.biblio-globus.ru/product/10498088	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10498088.jpg	Краснов П.	От двуглавого орла к красному знамени. Полное издание в одном томе	Петр Николаевич Краснов (1869 - 1947) - русский генерал, писатель и публицист. Его романы и воспоминания издавались на многих европейских языках. Роман-эпопея От Двуглавого Орла к красному знамени его самое масштабное...	Классическая литература
https://www.biblio-globus.ru/product/10498087	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10498087.jpg	Борн Г.	Изабелла, или Тайны мадридского двора	Из публикуемого романа читатель узнает о всех тайнах мадридского двора в период правления королевы Изабеллы II, от ее вступления на престол тринадцатилетней девочкой в 1843 году до изгнания после революции 1868 года, о...	Классическая литература
https://www.biblio-globus.ru/product/10494335	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10494335.jpg	Тургенев И.	Записки охотника	Записки охотника Иван Сергеевич Тургенев (1818-1883) публиковал в некрасовском Современнике с 1847 по 1851 год, присылая их из Европы. Я не мог, - писал Тургенев, - дышать одним воздухом, оставаться рядом с тем, что я...	Классическая литература
https://www.biblio-globus.ru/product/10494334	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10494334.jpg	Шварц Е.	Дракон	Евгений Львович Шварц (1896-1958) обладал удивительной способностью наполнять актуальным содержанием общеизвестные сюжеты. Пожалуй, современному читателю или зрителю уже нелегко в Золушке или Снежной королеве отделить...	Классическая литература
https://www.biblio-globus.ru/product/10497298	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10497298.jpg	Чехов  А.П.	Большое собрание юмористических рассказов в одном томе	Знаменитый Антон Павлович Чехов(1860 - 1904) первые шаги в русской литературе делал под псевдонимами Антоша Чехонте, Человек без селезенки, Брат моего брата, как автор юмористических рассказов и фельетонов, которые издавали в...	Классическая литература
https://www.biblio-globus.ru/product/10494338	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10494338.jpg	Катаев В.	Святой колодец. Трава забвенья	В 1964 году, на рубеже 70-летия, оставив должность главного редактора журнала Юность, Валентин Петрович Катаев (1897-1986), один из самых известных, признанных и любимых советских писателей, внезапно отказался от прежней...	Классическая литература
https://www.biblio-globus.ru/product/10494340	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10494340.jpg	Костер Ш. де	Легенда об Уленшпигеле	Легенда об Уленшпигеле и Ламме Гудзаке, об их доблестных, забавных и достославных деяниях во Фландрии и других краях.	Классическая литература
https://www.biblio-globus.ru/product/10494338	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10494338.jpg	Катаев В.	Святой колодец. Трава забвенья	В 1964 году, на рубеже 70-летия, оставив должность главного редактора журнала Юность, Валентин Петрович Катаев (1897-1986), один из самых известных, признанных и любимых советских писателей, внезапно отказался от прежней...	Классическая литература
https://www.biblio-globus.ru/product/10493614	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10493614.jpg	Бронте Ш. 	Шерли	Шарлотта Бронте писала «Шерли» в трудные для неё дни: в это время умерли от туберкулёза её брат Бренуэлл и две сестры — Эмили и Энн. Роман был публикован в 1849 году под псевдонимом Каррер Белл. Бурный успех книги вынудил автора...	Классическая литература
https://www.biblio-globus.ru/product/10493410	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10493410.jpg	Шмитт Г. Г.	Царь Давид	"Библейский Давид…
Второй царь Израиля…
Скромный пастух, волею судьбы вознесшийся к вершинам власти….
Действительно ли он поборол Голиафа или всего лишь сочинил об этом песню?
Почему тот, кто приблизил Давида, позже возжелал его..."	Классическая литература
https://www.biblio-globus.ru/product/10458748	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10458748.jpg	Лонг 	Дафнис и Хлоя	Первая новелла в европейской литературе, «Дафнис и Хлоя» Лонга не просто безыскусный эротический рассказ о красоте пастушеской жизни, в нем с небывалой силой выразилась античная философия любви. Без этого произведения не полон...	Классическая литература
https://www.biblio-globus.ru/product/10490705	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10490705.jpg	Юрсенар М. 	Воспоминания Адриана	«Воспоминания Адриана» — рассказ от первого лица в виде вымышленных писем римского императора Адриана. Это уникальная историческая проза в отношении чистоты и точности литературного стиля, воспроизводящая манеру письма римских...	Классическая литература
https://www.biblio-globus.ru/product/10490706	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10490706.jpg	Дюма  А.(сын)	Дама с камелиями	"Нестареющий роман о великой любви и страшной трагедии.
Сюжет романа явился основой для одноименной пьесы, которая впоследствии многократно экранизировалась и послужила либретто к гениальной опере Джузеппе Верди «Травиата». ..."	Классическая литература
https://www.biblio-globus.ru/product/10488173	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10488173.jpg	Альбрехт  М. фон	Овидий. Введение	Публий Овидий Назон, время жизни которого приходится на эпоху незадолго до и вскоре после Рождества Христова, известен как поэт любви, богов и изгнания - эти три большие темы последовательно приходят на смену ддруг другу в три...	Классическая литература
https://www.biblio-globus.ru/product/10489942	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10489942.jpg	Бальзак О. де	Шагреневая кожа	В историю литературы Оноре де Бальзак вошел как создатель единственной в своем роде художественной энциклопедии жизни Франции XIX века. Человеческая комедия охватила все стороны сцены театра жизни. Наиболее значительным и...	Классическая литература
https://www.biblio-globus.ru/product/10489438	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10489438.jpg	Горький М. 	Мать	"Вошедший в школьную программу роман Максима Горького «Мать» впервые был опубликован в 1906 году и вызвал широкую дискуссию в российском обществе. 
В центре сюжета – мать молодого фабричного рабочего, простая и необразованная..."	Классическая литература
https://www.biblio-globus.ru/product/10489424	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10489424.jpg	Айтматов  Ч.	И дольше века длится день	"«И дольше века длится день» – один из самых популярных романов Чингиза Айтматова. 
Главный герой – Едигей, стрелочник на железнодорожном разъезде Боранлы-Буранный. По сторонам от железной дороги в этих суровых краях лежат..."	Классическая литература
https://www.biblio-globus.ru/product/10488085	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10488085.jpg	Шмитт  Г.	Рембрандт	Перед вами биографический роман о жизни и творчестве гениального голландского мастера, Рембрандта ван Рейна. Книга написана так, что с первых станиц читателя захлестывают эмоции и душевные переживания героя. Ярко и эмоционально...	Классическая литература
https://www.biblio-globus.ru/product/10486100	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10486100.jpg	Гессе  Г.	Демиан	«Демиан» — философский роман, мрачный и мистический. Можно считать его и автобиографичным — об этом Гессе заявляет в предисловии. Знаковое произведение, оказавшее огромное влияние на дальнейшее творчество писателя, а великий...	Классическая литература
https://www.biblio-globus.ru/product/10480320	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10480320.jpg	Шолом-Алейхем 	Мальчик Мотл	В начале ХХ века книга великого еврейского писателя Шолом-Алейхема (1859-1916) Мальчик Мотл считалась смешной: девятилетний герой живет в еврейском местечке насыщенной жизнью счастливого сироты, в окружении чарли чаплиных…...	Классическая литература
https://www.biblio-globus.ru/product/10480324	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10480324.jpg	Гофман Э.	Эликсиры сатаны	Эрнст Теодор Амадей Гофман (1776-1822), задумывая свои Эликсиры сатаны, собирался показать, как он сам писал, на примере причудливой, удивительной жизни человека, над которым силы небесные и демонические властвовали еще с...	Классическая литература
https://www.biblio-globus.ru/product/10480325	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10480325.jpg	Сервантес М.	Хитроумный идальго Дон Кихот Ламанчский. В 2-х томах	С книги Мигеля де Сервантеса (1547-1616) Хитроумный идальго Дон Кихот Ламанчский (1605, 1615) началась новая история европейской прозы. Переведенный, и довольно быстро, на множество языков, он оказал большое влияние на...	Классическая литература
https://www.biblio-globus.ru/product/10480322	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10480322.jpg	Шмелев И.	Солнце мертвых	Прочтите это, если у вас хватит смелости, - так сказал Томас Манн о написанном в 1924 году романе-эпопее Ивана Шмелева (1873-1950) Солнце мертвых. Смелость требовалась современникам, но смелость требуется и сегодняшнему...	Классическая литература
https://www.biblio-globus.ru/product/10480317	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10480317.jpg	Горький М.	Дело Артамоновых	Дело Артамоновых (1925) Максим Горький (1868-1936) написал в эмиграции, в Италии. Романное время - всего 56 лет, с 1861 по 1917 год. По меркам истории ничтожный промежуток, но для российского предпринимательства - вся его...	Классическая литература
https://www.biblio-globus.ru/product/10480306	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10480306.jpg	Зощенко М. М.	Полное собрание рассказов в одном томе	В одном томе собраны все рассказы знаменитого писателя-сатирика, классика русской литературы Михаила Зощенко (1894-1958).	Классическая литература
https://www.biblio-globus.ru/product/10480318	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10480318.jpg	Ильф И.	Золотой теленок	Роман Золотой теленок (1931) является второй частью знаменитой дилогии. Илья Ильф (1897-1937) и Евгений Петров (1902-1942) по требованию публики воскресили Остапа Бендера после его трагической гибели в финале Двенадцати...	Классическая литература
https://www.biblio-globus.ru/product/10480319	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10480319.jpg	Платонов А.	Котлован. Джан	В книгу вошли два произведения Андрея Платонова (1899-1951), которые при его жизни не были да и не могли быть опубликованы. Но именно платоновскому Котловану было суждено стать самой ясной и страшной метафорой эпохи великого...	Классическая литература
https://www.biblio-globus.ru/product/10480323	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10480323.jpg	Достоевский Ф.	Униженные и оскорбленные	Именно эта книга, опубликованная в 1861 году, вывела из тени самого Достоевского, позволила ему заново дебютировать - после десятилетия каторги, ссылки и армейской службы. В романе, - писал автор, - есть полсотни страниц,...	Классическая литература
https://www.biblio-globus.ru/product/10480316	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10480316.jpg	Ильф И.	Двенадцать стульев	После публикации Двенадцати стульев (1928) в русской/советской литературе появился новый замечательный писатель - Ильфпетров. Загадочная еврейская душа и загадочная славянская душа образовали нерасчленимое единство. Такими...	Классическая литература
https://www.biblio-globus.ru/product/10480321	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10480321.jpg	Толстой Л.	Смерть Ивана Ильича	В книге собраны рассказы и повести Льва Толстого (1828-1910), которые написаны им на исходе ХIХ века и представляют Толстого-психолога, Толстого-философа, Толстого-советчика, размышляющего на темы из частной человеческой жизни:...	Классическая литература
https://www.biblio-globus.ru/product/10480316	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10480316.jpg	Ильф И.	Двенадцать стульев	После публикации Двенадцати стульев (1928) в русской/советской литературе появился новый замечательный писатель - Ильфпетров. Загадочная еврейская душа и загадочная славянская душа образовали нерасчленимое единство. Такими...	Классическая литература
https://www.biblio-globus.ru/product/10476717	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10476717.jpg	Фицджеральд Ф. С.	Лови момент, завтра умрем	Фрэнсис Скотт Фицджеральд — знаменитый американский писатель, написавший множество романов и рассказов, крупнейший представитель «потерянного поколения» в литературе. Его книги пользуются колоссальным успехом во всем мире....	Классическая литература
https://www.biblio-globus.ru/product/10477411	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10477411.jpg	Грин Г. Г.	Путешествия с тетушкой. Комедианты	Грэм Грин (1904–1991) – английский писатель, журналист-международник, побывавший во многих «горячих» точках, агент английской разведки – человек, о жизни которого можно было бы написать не менее увлекательный роман, чем те, что...	Классическая литература
https://www.biblio-globus.ru/product/10475831	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10475831.jpg	Бёлль  Г.	Глазами клоуна	«Я клоун и собираю мгновения», —  говорит о себе Ганс Шнир, нищий артист, «свой среди чужих, чужой среди своих» блудный сын богатого общества крупных буржуа, герой одной из лучших, самых пронзительных и горьких европейских книг...	Классическая литература
https://www.biblio-globus.ru/product/10474974	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10474974.jpg	Золя Э. 	Дамское счастье	«Дамское счастье» – первый в Париже (а значит, и во всем мире) универсальный магазин для дам. Пена кружев, волны шелков и бархата, тонкий аромат духов и блеск украшений, показы мод, священнодействие в примерочных, ажиотаж и...	Классическая литература
https://www.biblio-globus.ru/product/10472516	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10472516.jpg	Булгаков А. А.	Город, изгнавший автомобили ; Гибель джазового пианиста	В книге собраны рассказы и повести на самые разные темы, в частности, об эпизодах нашей истории и с экскурсией в ближайшее будущее. Они погружают в психологию отношений с близкими и не очень близкими нам людьми. Автор пытается...	Классическая литература
https://www.biblio-globus.ru/product/10471034	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10471034.jpg	По Э. А.	Ворон. Полное собрание сочинений	Эдгар Аллан По – человек ослепительного таланта и горестной судьбы. Классик американской литературы, поэт и прозаик, непревзойденный создатель гротескных фантасмагорий, безумных кошмаров, изящных логических построений. Его перу...	Классическая литература
https://www.biblio-globus.ru/product/10469695	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10469695.jpg	Некрасов В. П.	В окопах Сталинграда	Повесть Виктора Некрасова В окопах Сталинграда - одно из лучших произведений о Великой Отечественной войне. Эта удивительно честная, лишенная показного пафоса и ложной патетики в изображении войны книга пришла к читателям в...	Классическая литература
https://www.biblio-globus.ru/product/10462838	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10462838.jpg	Диккенс  Ч.	Дэвид Копперфилд	«Жизнь Дэвида Копперфилда, рассказанная им самим» — поистине самый популярный роман Диккенса. Роман, переведенный на все языки мира, экранизировавшийся десятки раз — и по-прежнему завораживающий читателя своей простотой и...	Классическая литература
https://www.biblio-globus.ru/product/10461140	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10461140.jpg	Прист  К.	Опрокинутый мир: [роман]	Роман «Опрокинутый мир», получивший премию Британской ассоциации научной фантастики, рассказывает о странном огромном Городе, который непрерывно передвигается по рельсам, и его обитателях, неустанно прокладывающих железнодорожные...	Классическая литература
https://www.biblio-globus.ru/product/10460423	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10460423.jpg	Шукшин В.	Выбираю деревню на жительство	Творчество Василия Шукшина (1929–1974) – выдающееся явление 1960–1970-х годов. Талант этой личности проявился в актерском, режиссерском, сценарном мастерстве, однако именно литературные произведения принесли Шукшину всенародную...	Классическая литература
https://www.biblio-globus.ru/product/10459685	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10459685.jpg	Бёлль Г.	Под конвоем заботы	«Под конвоем заботы» — это попытка Бёлля со своих позиций дать ответы на наболевшие вопросы, вставшие перед западным обществом в 70-е годы прошлого века, когда многие до поры скрытые недуги, конфликты и противоречия...	Классическая литература
https://www.biblio-globus.ru/product/10459177	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10459177.jpg	Лондон  Дж.	Время-не-ждет	«Время-не-ждет» прозвали лихого Элама Харниша на золотых приисках Аляски. И он действительно привык жить так, будто завтрашнего дня не существует, с жадностью вырывать у судьбы все, что только можно, наслаждаться даже опасностью,...	Классическая литература
https://www.biblio-globus.ru/product/10458627	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10458627.jpg	Гончаров И. А.	Обломов	Роман «Обломов» — вершина творчества И. А. Гончарова. Опубликованный в 1859 году, этот роман вызвал неоднозначную реакцию критиков. Гончаров не только показал удивительный и парадоксальный тип русского человека, но и сделал его...	Классическая литература
https://www.biblio-globus.ru/product/10457842	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10457842.jpg	Тургенев  И. С.	Дворянское гнездо. Рудин	«Дворянское гнездо» – один из тончайших и печальнейших романов Тургенева. Поэтичная, удивительно красивая история несбывшейся любви, разбитых надежд и сложной судьбы блестящего, умного человека, совершившего некогда трагическую...	Классическая литература
https://www.biblio-globus.ru/product/10457920	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10457920.jpg	Достоевский Ф. М.	Неточка Незванова : повесть ;  Кроткая : фантастический рассказ	Неточка Незванова и Кроткая - произведения разных этапов творческого пути Ф. М. Достоевского. Незаконченный роман Неточка Незванова был создан в 1849 году, Кроткая, определенная самим автором как фантастический рассказ,...	Классическая литература
https://www.biblio-globus.ru/product/10457191	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10457191.jpg	Шекспир  У.	Сонеты	Сонеты Шекспира – высочайший из эталонов «высокой поэзии». Историки литературы вот уже несколько веков спорят о них, пытаясь разрешить загадку таинственной «смуглой леди» и юного друга великого поэта, которым они посвящены. О...	Классическая литература
https://www.biblio-globus.ru/product/10457157	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10457157.jpg	Толстой А.	Хождение по мукам	Знаменитая трилогия Алексея Толстого Хождение по мукам - захватывающее повествование о судьбах двух сестер Кати и Даши Булавиных на фоне масштабных исторических событий: во времена Первой мировой войны, двух революций,...	Классическая литература
https://www.biblio-globus.ru/product/10455627	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10455627.jpg	Гашек Я.	Похождения бравого солдата Швейка во время Мировой войны	Ярослав Гашек (1883-1923) - совершенно невообразимый, невозможный и невероятный чех - умер в возрасте сорока лет, так и не додиктовав своего романа про бравого солдата Швейка. Великий юмористический роман остановился на...	Классическая литература
https://www.biblio-globus.ru/product/10455628	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10455628.jpg	Гёте И. В.	Фауст	Легенда о докторе Фаусте - один из корневых сюжетов мировой литературы. Из него выросло множество прекрасных творений - вспомним хотя бы Марло, Гуно, Томаса Манна, Пушкина, Булгакова… Но стволом фаустианы остается, несомненно,...	Классическая литература
https://www.biblio-globus.ru/product/10455624	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10455624.jpg	Толстой Л.	Война и мир. В 4-х томах В 2-х кн.	Война и мир - одно из вершинных достижений не только русской, но и всей мировой литературы. Лев Николаевич Толстой (1828-1910) задумывал создать произведение, которое описывало бы жизнь русского общества в годы войн с...	Классическая литература
https://www.biblio-globus.ru/product/10455623	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10455623.jpg	Вулф Т.	Взгляни на дом свой, ангел. История погребенной жизни	Пожалуй, лучшую аннотацию к роману Томаса Вулфа Взгляни на дом свой, ангел написал другой знаменитый американский писатель Рэй Брэдбери: Вот книга, ее написал исполин, который родился в Эшвилле, штат Северная Каролина, в 1900...	Классическая литература
https://www.biblio-globus.ru/product/10455622	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10455622.jpg	Куприн А.	Яма	Едва ли не самая скандальная и спорная повесть начала XX века, Яма Александра Куприна (1870-1938) и по сей день вызывает многочисленные дискуссии. Что это - пощечина современному обществу, как писал К. Чуковский, или...	Классическая литература
https://www.biblio-globus.ru/product/10451283	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10451283.jpg	Рембо А.	Путешествие в Абиссинию и Харар	Сообщение Рембо о положении в регионе, читающееся как вступление к приключенческому роману, появляется впервые в газете Египетский Босфор в августе 1887 г. Отдельной книгой Путешествие вышло в только в 1928 году. Книга...	Классическая литература
https://www.biblio-globus.ru/product/10452139	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10452139.jpg	Верн  Ж.	Дети капитана Гранта	"Одно из лучших произведений в истории приключенческой литературы. Неоднократно экранизированный увлекательный роман, вот уже полтора века одинаково любимый читателями всех возрастов во всех странах мира. 
Все началось с..."	Классическая литература
https://www.biblio-globus.ru/product/10451800	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10451800.jpg	Бронте  Ш.	Джейн Эйр. Грозовой перевал : Самые знаменитые романы о любви в одном томе	Любовь в готическом поместье, покушение на убийство, сумасшедшая супруга главного героя, запертая на чердаке, — в романе Шарлотты Бронте «Джейн Эйр». Любовь на фоне мрачных вересковых пустошей приводит к помешательству и смерти...	Классическая литература
https://www.biblio-globus.ru/product/10451218	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10451218.jpg	Сестры Бронте 	Полное издание в одном томе. Джейн Эйр. Грозовой перевал. Незнакомка из Уайлдфелл-Холла	Сестры Бронте: Шарлотта (1816-1855),Эмилия (1818-1848) и Энн (1820-1849) - самые известные английские писательницы XIX века.Их романы вошли в золотой фонд мировой литературы. В настоящее издание включены лучшие романы каждой из...	Классическая литература
https://www.biblio-globus.ru/product/10449796	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10449796.jpg	Дюма  А.	Три мушкетера	Самый знаменитый историко-авантюрный роман Александра Дюма повествует о приключениях гасконца д’Артаньяна и его друзей мушкетеров при дворе короля Людовика ХIII.	Классическая литература
https://www.biblio-globus.ru/product/10449199	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10449199.jpg	Данте  А.	Божественная комедия с иллюстрациями Гюстава Доре	Поэма «Божественная комедия» вот уже семь столетий является символом духовного возрождения. Меж тем на момент написания в 1307 году ее создатель был полноценным неудачником: поддержав интересы противников правящей партии, Данте...	Классическая литература
https://www.biblio-globus.ru/product/10443823	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10443823.jpg	Мопассан Г. де	Милый друг	Прижизненную славу Мопассану принесли новеллы. Роман же Милый друг написан в удовлетворение тех, кто требовал от писателя какой-нибудь длинной вещи. Главный герой - молодой человек, бывший солдат, мечтает добиться успеха и...	Классическая литература
https://www.biblio-globus.ru/product/10442674	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10442674.jpg	Кэрролл Л.	Прикоючения Алисы в Стране чудес; Охота на Снарка	Комплект из двух книг «Охота на Снарка» и «Алиса в Стране Чудес» Льюиса Кэрролла, которые дополнены редкими, бережно восстановленными рисунками Пика.  В России иллюстрации публикуются впервые.  Серия классики с  иллюстрациями...	Классическая литература
https://www.biblio-globus.ru/product/10442673	https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10442673.jpg	Стивенсон Р. Л.	Остров сокровищ	Серия, в которой неизменно любимые читателями произведения - «Охота на Снарка» и «Алиса в Стране Чудес» Льюиса Кэрролла и «Остров сокровищ» Роберта Льюиса Стивенсона - дополнены редкими, бережно восстановленными рисунками Пика. ...	Классическая литература
